idx,abs_rel,sq_rel,rms,log_rms,a1,a2,a3
343,0.21351609,0.058353264,101.599434,0.26479757,56.85577392578125,95.64666748046875,97.86224365234375
344,0.46247402,297.8746,60.053547,1.7877569,90.16869728209934,91.8712902218057,93.53795688847235
345,0.25952396,193.06827,57.542957,1.9734666,84.36146649476017,96.28086878905087,97.28751363681444
346,0.12322536,0.032904785,63.87853,0.20123957,86.25946044921875,95.32623291015625,97.589111328125
347,0.30058563,0.2551295,116.51176,0.37948683,49.39727783203125,82.24334716796875,94.091796875
348,0.071072206,0.0154406205,55.32118,0.12493829,93.511962890625,98.614501953125,99.78179931640625
349,0.116520144,0.028869646,53.600777,0.19381563,83.5052490234375,97.589111328125,99.1607666015625
350,0.045509372,0.0028896213,24.149006,0.055276964,100.0,100.0,100.0
351,0.63336086,279.05115,141.62154,2.2490835,59.0349276684478,74.77681480516095,82.93529258438681
352,0.08621999,0.016489996,59.758686,0.20175298,92.4285888671875,98.0926513671875,99.24163818359375
353,0.10634855,0.01960543,62.334927,0.15267475,88.6566162109375,98.0255126953125,99.60479736328125
354,0.11600694,0.028913267,52.250008,0.22304563,87.48626708984375,96.82769775390625,99.72686767578125
355,0.2098895,0.0765292,76.87519,0.27259508,58.074951171875,91.3482666015625,98.1414794921875
356,0.14694118,0.057898074,70.54412,0.2140283,83.36639404296875,95.73211669921875,98.43292236328125
357,0.17537819,0.047840443,65.353584,0.21779709,68.37615966796875,96.44012451171875,99.700927734375
358,0.09208046,0.019411368,60.77615,0.23728515,90.22064208984375,97.78900146484375,99.5941162109375
359,0.13721098,0.03289084,68.98033,0.19041722,79.46624755859375,98.284912109375,99.4659423828125
360,0.11156247,0.032428313,60.201714,1.0601755,87.73651123046875,94.95086669921875,98.12164306640625
361,0.2275732,0.08732723,64.70261,0.31080988,54.46014404296875,90.3533935546875,96.429443359375
362,0.24891701,0.24768344,68.285904,0.36277798,65.3045654296875,82.5347900390625,93.23883056640625
363,0.0749862,0.008829729,37.27213,0.09997975,97.7264404296875,99.53155517578125,99.8016357421875
364,0.22156522,0.07216839,93.71879,0.46250674,60.99395751953125,88.63525390625,97.2686767578125
365,0.14015985,0.03304106,67.68361,0.20614485,81.82830810546875,95.7916259765625,98.17047119140625
366,0.20826085,0.106539406,58.433975,0.2772198,69.525146484375,89.013671875,97.100830078125
367,0.115544274,0.026927887,64.72332,0.18128644,87.55645751953125,96.31805419921875,98.86474609375
368,0.2875731,0.1398068,101.496666,0.23664485,60.3363037109375,81.4208984375,98.931884765625
369,0.12065864,1.781792,64.16669,1.2877592,87.53055854004141,95.93123744569534,97.70012924121393
370,0.20774989,32.58267,60.457867,1.6833323,81.76342858954241,94.19745455121804,96.82690631290318
371,0.17234732,0.068820335,63.111027,0.3074044,69.09332275390625,94.59991455078125,98.36273193359375
372,0.10755183,0.01996061,69.34094,0.12887861,88.42315673828125,98.883056640625,99.7528076171875
373,0.25440356,0.12505183,89.96672,0.35684016,54.99267578125,84.9334716796875,94.68841552734375
374,0.066662505,0.0148962615,51.278606,0.15002593,94.86846923828125,97.57232666015625,98.67095947265625
375,0.16203734,0.11915215,91.5337,0.25565273,81.05010986328125,93.4234619140625,97.13897705078125
376,0.23529808,0.923527,118.820045,0.54515874,72.01141705842848,91.48757555406313,97.14115635875206
377,0.075390376,0.009920791,66.91151,0.10604768,96.0540771484375,99.89776611328125,100.0
378,0.16240121,0.045611337,87.88068,0.23077059,72.332763671875,95.1812744140625,98.87847900390625
379,0.24604598,0.0852463,123.65858,0.20153172,55.70220947265625,96.01287841796875,99.69940185546875
380,0.3704269,0.17581382,161.42964,0.23206243,30.5267333984375,80.39703369140625,99.35455322265625
381,0.24806158,3.4813182,81.95421,2.1493628,73.19581125410043,90.01703255109766,93.499242997729
382,0.16148818,0.0601701,42.761395,0.22510047,73.7701416015625,92.88330078125,99.25689697265625
383,0.21663658,0.15986337,80.12308,0.31481114,78.1829833984375,90.62347412109375,94.3939208984375
384,0.19880202,0.103172176,70.93834,0.281544,63.8885498046875,91.986083984375,97.00927734375
385,0.4995332,181.6118,68.67972,3.586722,70.94882444163206,85.55284219532628,88.7649061514055
386,0.11246042,0.022456087,43.624447,0.16040444,90.0146484375,98.44512939453125,99.72991943359375
387,0.10337116,0.01993115,57.331806,0.14992295,89.09912109375,98.675537109375,99.749755859375
388,0.342705,1.7494237,88.463585,1.4595702,53.52278279990227,80.70486195944295,91.11592963596384
389,0.13104069,0.032109745,56.84676,0.17487592,82.13043212890625,99.69482421875,99.9847412109375
390,0.5934535,3399.7695,65.13161,0.7790235,70.48543391126742,81.2307078028779,90.57081868022175
391,0.062079255,0.008601168,36.998497,0.15853363,96.52557373046875,99.04937744140625,99.72686767578125
392,0.10169172,0.018768797,71.20372,0.1772564,92.47894287109375,98.90594482421875,99.420166015625
393,1.1266118,2675.1958,79.28885,2.9143085,42.753553437931146,70.15272563929797,82.16703564667758
394,0.18495235,0.058543067,96.42879,0.2841859,66.63665771484375,93.56689453125,96.95587158203125
395,0.13358296,0.03435234,78.361946,0.18334243,83.72344970703125,97.84698486328125,99.09210205078125
396,0.2091172,0.17817461,125.42319,0.29286662,66.98150634765625,90.6646728515625,96.160888671875
397,0.21798508,0.09173332,104.2542,0.29937333,68.98956298828125,86.05194091796875,96.12884521484375
398,0.3963824,72.165504,64.12428,3.313209,71.97225378627274,86.62042297712125,90.81288265522446
399,0.17407799,16.368328,65.91897,1.376716,86.04962162332248,96.25556551973695,97.85245669514325
400,0.12777849,0.038157742,74.08627,0.22754554,80.487060546875,95.111083984375,97.81646728515625
401,0.28191844,0.47082722,79.25414,2.2581177,65.11794793495686,78.97854798076189,87.7593709443469
402,0.20136547,0.10414447,78.14211,0.2922017,74.25384521484375,91.3482666015625,96.124267578125
403,0.10278788,0.022139192,72.1327,0.14399382,94.366455078125,98.74267578125,99.51019287109375
404,0.07954468,0.013618707,52.203045,0.16056223,93.463134765625,99.11041259765625,99.74822998046875
405,0.13866176,0.036572203,70.68668,0.1702465,81.26983642578125,99.08447265625,99.90997314453125
406,0.1399277,0.8461979,98.873146,0.5117578,84.44479321980695,96.92850977006984,98.13230793376756
407,0.25594357,0.11084811,85.129776,0.31884652,55.4351806640625,87.42828369140625,96.6156005859375
408,0.25695035,3.182552,100.21016,2.1840913,72.93047514086584,88.84559862161029,94.85897893609425
409,0.061497886,0.00852238,33.94,0.11024897,97.00927734375,99.74822998046875,99.9603271484375
410,0.34231558,0.30825952,91.73134,0.40278,47.2076416015625,79.04815673828125,91.10260009765625
411,0.17567228,0.04533074,79.698845,0.23877092,68.39752197265625,96.67816162109375,98.6236572265625
412,0.1890811,0.0649157,69.12293,0.2409986,69.03228759765625,93.69049072265625,98.773193359375
413,0.09730704,0.01388658,60.37736,0.12714294,94.84710693359375,99.334716796875,99.9114990234375
414,0.17521484,0.05701975,53.28384,0.2709437,67.88787841796875,94.0338134765625,98.0682373046875
415,0.090529464,0.019572038,44.241787,0.1345106,95.75958251953125,99.08294677734375,99.76806640625
416,0.06957885,0.013067512,99.34177,0.17818825,95.648193359375,97.88055419921875,98.895263671875
417,0.5341255,0.6535755,232.56824,1.0424328,29.76226806640625,75.0762939453125,81.85272216796875
418,0.30987573,0.19239153,97.31945,0.286718,58.39691162109375,79.25567626953125,94.51446533203125
419,0.16813426,0.1339894,57.961205,0.3985854,82.70111083984375,90.65399169921875,94.44427490234375
420,0.15116066,0.048749615,55.223774,0.20552176,73.33831787109375,96.47064208984375,99.79400634765625
421,0.19445668,0.056793675,72.5939,0.24406083,67.41943359375,95.63140869140625,98.82659912109375
422,0.060942814,0.008535263,37.570942,0.11962382,96.51031494140625,99.26910400390625,99.96795654296875
423,0.5167227,4.42016,225.84077,1.7339787,22.860823542193735,66.18137795092272,86.63645252914061
424,0.07417957,0.012397968,51.74259,0.12671384,94.80743408203125,98.32916259765625,99.60784912109375
425,0.10623561,0.043992165,54.955757,2.307612,90.34449607434706,94.10511136035892,95.35811568658869
426,0.096018344,0.018032052,62.844868,0.14299932,95.3125,98.69842529296875,99.7344970703125
427,0.11501011,0.035425503,65.03874,1.6086174,87.225341796875,94.482421875,96.954345703125
428,0.16820201,0.042095058,119.61116,0.12367259,88.53759765625,97.85308837890625,99.9969482421875
429,0.23858008,3.6658988,77.7235,1.9756954,64.7658489964957,94.57948391207391,96.67091430391844
430,0.090814054,0.019983897,52.35163,0.12513408,97.2503662109375,98.8861083984375,99.37286376953125
431,0.08681405,0.011949852,60.139538,0.15486224,96.65069580078125,99.53460693359375,99.86724853515625
432,0.1101507,0.09990082,60.403893,0.19652858,91.4154052734375,98.13385009765625,98.66485595703125
433,0.23241517,0.093845546,96.14907,0.31347457,57.40814208984375,84.53369140625,95.17059326171875
434,0.15354443,0.02875894,105.789276,0.12761915,92.205810546875,99.96795654296875,100.0
435,0.120125525,0.082218215,51.13822,2.216925,84.56275635767022,93.89663658736669,95.72272354388843
436,0.3333766,160.34438,60.202213,0.43637332,86.43020700465645,94.6473851638979,97.16463555193558
437,0.21713157,22.654572,63.22935,1.370582,81.44108993219905,94.46398874248433,95.83439938595369
438,0.094755195,0.01439183,41.926113,0.11909689,97.38006591796875,99.6826171875,99.9969482421875
439,0.08066713,0.013889035,42.306065,0.16392738,95.8465576171875,98.29559326171875,99.6246337890625
440,0.074249834,0.007955204,45.4586,0.07620422,99.1485595703125,99.86114501953125,100.0
441,0.05308187,0.0047795223,37.956413,0.07424239,99.21417236328125,99.79095458984375,99.9664306640625
442,0.077284195,0.010067869,35.490513,0.123095565,97.08099365234375,100.0,100.0
443,0.0492606,0.005908927,27.791132,0.081048414,96.50726318359375,99.90081787109375,99.96490478515625
444,0.2509806,2.0865848,94.44663,1.2111262,68.39164682176224,86.77108139463883,93.58704280393233
445,0.21950826,58.460457,67.5852,1.5500163,90.30524368461343,96.03693544271498,97.67000510334269
446,0.06213113,0.008947568,34.31635,0.13375095,97.03521728515625,99.01885986328125,99.5361328125
447,0.10565869,0.019629432,48.96983,0.22347099,93.06640625,98.64654541015625,99.462890625
448,0.053023975,0.00482288,34.882713,0.07964323,99.92828369140625,100.0,100.0
449,0.22484,141.48267,45.347176,2.4684396,87.53290460164607,92.9809070007664,94.48868748125687
450,0.28786546,1.7643356,86.33959,4.3242455,64.69811282995457,67.40379035001702,70.19552122315837
451,0.10660921,0.0205776,57.1368,0.26427698,87.2650146484375,96.5118408203125,99.25384521484375
452,0.07195285,0.01014465,35.87807,0.12284769,96.990966796875,99.38812255859375,99.93133544921875
453,0.11554174,0.022663692,53.95419,0.16192105,88.995361328125,98.88458251953125,99.66888427734375
454,0.2807789,3.7055418,116.53444,2.1710541,58.7486971982098,88.26558764024279,92.97100116485807
455,0.09024684,0.013160458,73.34656,0.11248545,96.728515625,99.58953857421875,99.75738525390625
456,0.09609002,0.017118445,59.074337,0.11415662,97.2259521484375,99.43695068359375,99.908447265625
457,0.08931826,0.015727209,77.53848,0.13543473,92.3370361328125,99.51324462890625,99.8504638671875
458,0.07781573,0.23719564,55.886852,1.9273517,96.91892863562825,98.23656300557253,98.35160884414884
459,0.08325315,0.012765068,49.970314,0.11057188,96.44622802734375,99.2889404296875,99.84893798828125
460,0.15399268,0.040763155,70.233864,0.25042388,81.55670166015625,97.6043701171875,98.883056640625
461,0.12015929,0.035820562,75.76929,0.20871374,87.31689453125,96.57440185546875,98.3551025390625
462,0.11935527,0.025423704,42.705776,0.17250489,85.29510498046875,97.29156494140625,99.3011474609375
463,0.07756914,0.009264022,51.894577,0.096229486,97.41363525390625,99.74365234375,100.0
464,0.43074295,242.7316,62.224422,3.0150447,74.6866331940592,83.81728169656965,88.05168357852602
